App,Reviews,Size,Installs,Type,Price,Last Updated,Current Ver
CM Apps,24,1.9,"100,000",Free,0.0,2016-04-17,4.5
CM AppLock,36,3.6,"100,000",Free,0.0,2016-02-25,2.0.0
"Ruler(cm, inch)",1,2.5,"500,000",Free,0.0,2016-07-27,1.1.0
AppLock - Fingerprint Unlock,1,2.1,"5,000,000",Free,0.0,2018-07-10,1.0.5
Battery Doctor-Battery Life Saver & Battery Cooler,24900999,17,"100,000,000",Free,0.0,2018-06-01,6.24
"Speed Booster - Ram, Battery & Game Speed Booster",2246379,2.8,"1,000,000",Free,0.0,2018-07-17,1.0.4
Height Converter feet-inch cm,262076,597k,"100,000",Free,0.0,2013-10-22,1
CM Secure Browser (Authorized),3341,2.7,"100,000",Free,0.0,2017-10-02,1.1.6
📏 Smart Ruler ↔️ cm/inch measuring for homework!,843,3.2,"10,000",Free,0.0,2017-10-21,1
Ruler cm,2889,809k,"100,000",Free,0.0,2014-09-10,2.1
"Length Converter: convert mm,cm,m, feet,yard,mile",112482,2.2,"50,000",Free,0.0,2018-04-05,1.4
CM AppLock Fingerprint 2018,8190074,8.2,"100,000",Free,0.0,2018-08-06,4.0.4
"m, cm, mm to yard, feet, inch converter tool",85079,2.8,"100,000",Free,0.0,2018-02-06,1.1
Inches to cm conversion,498,70k,"10,000",Free,0.0,2015-01-14,1.4
Centimeter Ruler,1147,1.3,"10,000",Free,0.0,2016-11-05,2
CM S Pen Add-on(ROOT),19,122k,"10,000",Free,0.0,2017-02-24,1.0.9
"Ruler & Area Measurement (cm, inch)",661,8.2,"10,000",Free,0.0,2017-07-28,1.2
Inches to Centimeters,76,411k,"100,000",Free,0.0,2018-04-13,3
cm to inches | centimeters to inches conversion,246,1.9,"5,000",Free,0.0,2018-05-07,1.3.2
In to cm,8,2.3,10,Free,0.0,2018-04-05,1.1
Co Checker,29,2.0,"1,000",Free,0.0,2017-10-20,1.8.6
Remote | Fire TV | Android TV | KODI | CetusPlay,16,16,"1,000,000",Free,0.0,2018-06-30,4.1.8.1
Hercules CP Mobile,373,4.1,"1,000",Free,0.0,2018-07-06,2.1.5
Poke Genie - Safe IV Calculator,10,36,"1,000,000",Free,0.0,2018-07-27,1.13.0
IV Calc CP Calculator Toolkit,949,3.2,"10,000",Free,0.0,2016-10-06,1.3
gCMOB,24226,21,"1,000,000",Free,0.0,2018-01-08,2.4.7
Ditto CP Calculator GO,52,12,"1,000",Free,0.0,2018-02-25,1.9
Evolve CP Calc. for PokemonGo,0,3.3,"10,000",Free,0.0,2016-12-18,2.6
Contents Provider(C.P.)Explorer,12,1.2,100,Free,0.0,2018-06-20,5
Calcy IV,15911,14,"1,000,000",Free,0.0,2018-08-03,2.51f
Meu Calendário CP,20,6.5,100,Free,0.0,2018-08-05,1.55.4
CQ Key,92958,1.7,100,Free,0.0,2018-04-26,1.03
UFO-CQ,242,237k,10,Paid,0.99,2016-07-04,
Webmail web mobile app,7935,2.6,"100,000",Free,0.0,2018-08-05,4.2
Battle Result Predictor for CR,34,17,"1,000,000",Free,0.0,2017-02-04,1.3.0
Deck Advisor for CR,116,23,"5,000,000",Free,0.0,2017-02-02,1.4.0
Card Creator for CR,1,17,"10,000,000",Free,0.0,2018-05-19,1.8.0
Deck Analyzer for CR,36557,18,"100,000",Free,0.0,2017-02-02,1.3.0
DCUO|CR Calculator Pro,37,1.7,500,Paid,0.99,2017-08-14,3.3
Servidor Privado CR y CoC - Royale Servers PRO,0,4.3,100,Paid,1.99,2017-12-24,1.0.3
Deck Simulator for CR,1,12,"10,000",Free,0.0,2017-06-16,1
Counter Deck Calculator for CR,0,19,"500,000",Free,0.0,2017-02-04,1.3.0
CR Calculator,395,2.8,"50,000",Free,0.0,2018-01-27,2.2
DCUO|CR Calculator Lite,7063,1.7,"10,000",Free,0.0,2017-08-14,3.3
CR -Call Recorder,37975,3.1,100,Free,0.0,2017-09-19,2
JavaScript Editor CR,117850,18,"5,000",Free,0.0,2018-03-16,1.0.209
Chest Tracker for Clash Royale,2630,14,"5,000,000",Free,0.0,2016-12-29,1.2.0
Java Editor CR,82,18,"50,000",Free,0.0,2018-03-16,1.0.209
XML Editor CR,55,18,"5,000",Free,0.0,2018-03-16,1.0.209
CR Tracker for Chests,202,4.5,50,Free,0.0,2018-06-05,1.0.2
Helper for CS:GO,3446,6.0,"10,000",Free,0.0,2016-06-16,1.2.1
CT - DTC Lookup,297,986k,"10,000",Free,0.0,2013-07-26,3
Simpli CT,182,11,100,Free,0.0,2017-11-30,1.0.2
Remote CT - Smart Remote,4,11,"1,000,000",Free,0.0,2015-12-22,1.0.5
HTC Transfer Tool,114,2.6,"5,000,000",Free,0.0,2017-07-27,6.0.932740
Free CV Creator,77717,21,"10,000",Free,0.0,2018-07-18,1.3
CV maker for Job Applications and Resume Maker,434,25,"10,000",Free,0.0,2018-01-31,1.1
CV Maker for Job Applications:Photo Resume Builder,47,25,"10,000",Free,0.0,2018-06-09,1.5
"Easy Resume Builder, Resume help, Curriculum vitae",6,10,"50,000",Free,0.0,2017-09-28,2.3
Resume Maker / CV creator & Templates,208,22,"5,000",Free,0.0,2018-04-15,1.0.6
My CW,41,55,100,Free,0.0,2016-10-27,2.35.1
Morse Notifier Free,4,3.0,"1,000",Free,0.0,2017-11-08,2.9.9
Cx File Explorer,3988,4.3,"10,000",Free,0.0,2018-07-28,1.0.7
CX Ram Booster,40907,2.5,500,Free,0.0,2017-06-02,1
Secret Codes For Android,37,592k,"500,000",Free,0.0,2016-02-04,2
ABTO CY-ET1,75,29,100,Free,0.0,2017-02-06,2.0.0.0
CZ File Manager,114,8.7,"1,000,000",Free,0.0,2018-08-06,3.2.3
CZ-Cyberon Voice Commander,996,3.3,"1,000",Paid,5.99,2017-03-07,3.2.17030601
HTC Sense Input - CZ,54,7.3,"10,000",Free,0.0,2015-11-09,1.0.612933
CZ Kompas,1,3.5,10,Free,0.0,2018-07-09,1.1
What is my IP address,79,656k,"500,000",Free,0.0,2018-07-02,2.95
Master for Minecraft(Pocket Edition)-Mod Launcher,175,26,"50,000,000",Free,0.0,2018-08-06,2.1.69
Translate: text & voice translator,12,7.3,"5,000,000",Free,0.0,2018-07-14,Translator 10.9.2
The Zueira's Voice,6060,3.1,"1,000,000",Free,0.0,2018-07-10,4.75
Battery Calibration,1,11,"5,000,000",Free,0.0,2018-07-27,3.0.5
SQLite DB Reader,87,2.3,"50,000",Free,0.0,2017-11-28,1.2.9
DB Browser,2,221k,"50,000",Free,0.0,2011-09-20,1.6
Sound Meter,4228,1.5,"10,000,000",Free,0.0,2018-06-10,3.2.6
dB: Sound Meter Pro,2674051,228k,"5,000",Free,0.0,2016-12-12,1
dB Sound Level Meter,122010,2.3,"10,000",Free,0.0,2017-03-03,1.08
DB Sound Meter: Measure Noise Level- Decibel Meter,136540,2.8,"10,000",Free,0.0,2017-12-13,1.0.1
Check DB Benchmark,134412,2.2,100,Free,0.0,2017-03-11,0.9.2
DB LINK RGB,301,5.2,500,Free,0.0,2017-06-19,1.0.2
ReDNAKET DB Normalization Tool,88993,940k,10,Paid,0.99,2016-02-03,1.0.2
Patron DB,31,4.1,"5,000",Free,0.0,2017-06-01,1.24
Bowers & Wilkins DB Subwoofers,203,11,"10,000",Free,0.0,2018-01-19,1.2.0.27
dB Sound Meter,824,2.3,"5,000",Free,0.0,2016-04-25,1.2
Preferences Manager and SQLite DB Viewer,0,3.0,"1,000",Free,0.0,2017-07-18,1.01
db Meter - sound level meter with data logging,9,15,1,Paid,1.49,2018-03-15,1.0.1
SW-DB,154,7.6,"10,000",Free,0.0,2016-07-11,0.4.1
DC Universe Online Map,7,6.4,"50,000",Free,0.0,2012-02-27,1.3
Vote 4 DC,265,6.1,"1,000",Free,0.0,2016-09-21,4.0.6
APUS File Manager (Explorer),0,10,"50,000,000",Free,0.0,2018-08-02,2.8.9.1004
Easy Language Translator,64,6.1,"10,000,000",Free,0.0,2018-05-29,1.43
Satellite Director,21,176k,"10,000,000",Free,0.0,2018-01-02,1.56
df,29,33k,"1,000",Free,0.0,2016-08-12,1
Digital Falak,13,15,"50,000",Free,0.0,2018-05-30,2.1.1
DF-CAM,0,20,100,Free,0.0,2018-05-16,2.0.1
DF Wall Plus – Droid Firewall,954,6.3,500,Free,0.0,2017-08-20,1
DF SmartPlus,1186,36,10,Free,0.0,2018-02-23,1.0.1
ProconLegis-DF,46,14,5,Free,0.0,2018-07-31,1
Consultar Infracciones de Transito DF y Mexico,498894,2.9,10,Free,0.0,2018-07-23,2.5
Droidbug BusyBox Advance PRO,191621,3.3,100,Paid,3.99,2018-07-19,1.4
PDF Reader – PDF Editor 2018,45610,36,"500,000",Free,0.0,2018-07-31,9.5.8
DG Smart life,4,28,"1,000",Free,0.0,2017-09-07,1.0.5
Penny Puss,3408,22,"1,000",Paid,4.99,2016-07-09,1.911.1944.4606
Roland DG Mobile Panel,2,34,"1,000",Free,0.0,2018-02-20,1.42
DG-App,9,4.5,500,Free,0.0,2017-11-29,1.0.16
Digoo·Cloud,0,26,"10,000",Free,0.0,2018-06-05,1.2.1009.695
Automatic Call Recorder,0,7.1,"100,000,000",Free,0.0,2018-08-02,5.42.1
Virtual DJ Mixer,2,16,"100,000",Free,0.0,2017-05-18,1
Mix Virtual DJ 2018,1648,16,"100,000",Free,0.0,2017-11-23,1
Advanced Download Manager Pro,14,2.0,"50,000",Paid,2.99,2017-11-03,6.4.0
GetThemAll Any File Downloader,27,6.3,"5,000,000",Free,0.0,2018-05-22,2.0.9
Download All Files,543,2.3,"10,000,000",Free,0.0,2018-06-13,2.0.7
Download Manager,1648515,2.2,"10,000,000",Free,0.0,2018-01-03,1.1.6
Fast Download Manager,2013,1.7,"1,000,000",Free,0.0,2018-08-04,1.0.5
Turbo Download Manager (and Browser),2925,3.2,"5,000,000",Free,0.0,2018-08-04,5.19
Download Blazer,6505,2.4,"5,000,000",Free,0.0,2018-06-12,2.0.7
Turbo Downloader,91186,3.2,"5,000,000",Free,0.0,2018-07-04,3.48
G-Download Manager,120494,9.4,"50,000",Free,0.0,2018-05-24,1.0.81
TorrDroid - Torrent Downloader,43677,10,"1,000,000",Free,0.0,2018-04-03,1.5.2
Download Manager - File & Video,79132,5.0,"1,000,000",Free,0.0,2018-06-13,2.7.5
DM airdisk,18478,11,"1,000",Free,0.0,2016-08-05,1.7.2
DM HiDisk,32879,20,"5,000",Free,0.0,2018-06-07,1.1.2
DM airdisk Pro,34612,36,"1,000",Free,0.0,2017-09-20,2.4.0
DM security - Dragon Mobile,593,3.0,"1,000",Free,0.0,2017-04-26,1.1.1
DM 24/7,23348,16,"1,000",Free,0.0,2018-08-01,2.3
DM Die Roller 9000,16192,3.3,5,Paid,0.99,2018-05-14,1.2
DM AirDisk HDD,802,33,100,Free,0.0,2018-07-28,1.4.6
DM AirDisk NAS,59632,35,50,Free,0.0,2018-07-31,2.1.4
EasyNote Notepad | To Do List,11,2.4,"1,000,000",Free,0.0,2017-11-27,1.5.2
Download Instant DP (Full HD),54,4.4,"100,000",Free,0.0,2018-08-04,4.1.0
DQ Akses,11,2.6,1,Free,0.0,2018-07-06,1.1
dr.fone - Recovery & Transfer wirelessly & Backup,7,7.6,"5,000,000",Free,0.0,2018-05-28,3.2.0.169
Dr. Battery - Fast Charger - Super Cleaner 2018,0,10,"1,000,000",Free,0.0,2018-07-26,2.2.82
"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",4,21,"10,000,000",Free,0.0,2018-08-06,3.0.1114
Dr. Booster - Boost Game Speed,7063,22,"10,000,000",Free,0.0,2018-05-15,2.0.1077
DS finder,15618,32,"500,000",Free,0.0,2018-07-19,2.0.1
DS get,1283,22,"5,000,000",Free,0.0,2018-05-23,1.12.0
DS cloud,0,38,"500,000",Free,0.0,2018-05-23,2.8.0
DS Creator 2.0,23347,4.4,500,Free,0.0,2018-03-23,2.0.180226.1
DS App Manager,101738,2.1,"1,000",Free,0.0,2015-03-21,1
DS Connector 2.0,372553,636k,500,Free,0.0,2018-03-23,2.0.180226.1
Deep Sleep Battery Saver Pro,138872,2.9,"10,000",Paid,3.28,2017-08-15,5.1
Deep Sleep Battery Saver,2596,3.7,"1,000,000",Free,0.0,2017-08-17,5.1
DS Flashlight,71852,5.8,"10,000",Free,0.0,2015-05-30,1.31
DT Smart,4908,8.9,"1,000",Free,0.0,2017-12-07,1.1.4
DT Baby Cam,253,23,500,Free,0.0,2017-12-05,3
DT future1 cam,2,24,50,Free,0.0,2018-03-27,3.1
WhatsVPN - Unlimited Free VPN,14,7.8,"500,000",Free,0.0,2018-07-27,2.2.927
DU Battery Saver - Battery Charger & Battery Life,5,14,"100,000,000",Free,0.0,2018-06-05,4.8.7.8
DU Antivirus Security - Applock & Privacy Guard,35,10,"10,000,000",Free,0.0,2018-06-05,3.3.1
DU Cleaner – Memory cleaner & clean phone cache,1417,8.9,"10,000,000",Free,0.0,2018-07-23,1.5.9.9
DU Security,22032,3.2,"100,000",Free,0.0,2016-06-29,3.0.0.2071
DU Browser Mini(Small&Fast),127,2.0,"1,000,000",Free,0.0,2016-12-23,1.12.23
Lock Screen - DU Locker & Lock screen wallpaper,39,4.7,"100,000",Free,0.0,2018-04-26,2.0.0
DU Emoji Keyboard（Simeji）,10,14,"500,000",Free,0.0,2017-02-23,3.1.3
Upgrade for Android DU Master,24985,5.2,"1,000,000",Free,0.0,2017-01-09,1.3.0
AKASO DV,436615,71,"10,000",Free,0.0,2018-07-26,V1.0.9
Selfie DV,465831,14,"1,000",Free,0.0,2017-04-24,2.3.26
SDV Cam,4847,65,"10,000",Free,0.0,2017-06-02,1.0.8
iCam - Webcam Video Streaming,20941,2.4,"10,000",Paid,4.99,2016-10-07,1.6.7
DV Portfolio,5174,16,50,Free,0.0,2017-10-23,1
DV - Digito Verificador,19234,4.2,500,Free,0.0,2017-03-02,1
DW VMAX,12993,8.5,"100,000",Free,0.0,2017-05-04,3.7.1
DW Contacts Wear,99,2.2,"5,000",Free,0.0,2015-03-09,0.0.0.2
Digi Dex for DW Next Order @PS4,29,16,"10,000",Free,0.0,2018-02-24,1.3
DW Timer,67,1.5,100,Free,0.0,2017-04-05,1
DW Uninstall Applications,770,2.5,10,Free,0.0,2017-02-05,1
DW Cleaner,0,3.0,500,Free,0.0,2018-08-05,1.7
DW Missed call cleaner patch,2,54k,"5,000",Free,0.0,2014-11-27,1.4
DX Spots Free,56,24,"1,000",Free,0.0,2018-05-18,2.0.402
DX Alert,37,2.5,"1,000",Free,0.0,2016-04-28,1.131
MBU DX Cluster,155,1.6,500,Free,0.0,2015-06-16,0.0.1
edp re:dy smarthome,0,22,"5,000",Free,0.0,2017-06-07,1.2.2
Hidden Camera Detector,7,2.5,"10,000",Free,0.0,2017-11-08,1
3G/4G Config Dz,65,2.3,"100,000",Free,0.0,2017-05-15,3.0.2
DZ sim,46,15,"10,000",Free,0.0,2018-04-26,3
3G to 4G Converter - Simulator,27,2.4,"10,000",Free,0.0,2018-02-21,3.0.0
Dz Camera,5,33,10,Free,0.0,2017-11-19,1
TNEB Reading,30,2.5,"10,000",Free,0.0,2017-10-19,1.3
Tamilnadu Electricity Info,167,811k,"10,000",Free,0.0,2014-11-09,2
Punjab Online - Land Records • EB Bill Pay • RC/DL,2058,4.0,"5,000",Free,0.0,2018-08-07,1
"energyly (TNEB,BESCOM,MH,DL..)",994,4.1,"10,000",Free,0.0,2017-02-21,6
Electrician Calculator Pro,3606,270k,"1,000",Paid,14.99,2014-06-03,3.1
"TN Patta, Chitta, EC",417,3.8,"100,000",Free,0.0,2016-10-21,6.7
TN Patta Chitta EC Info,268,2.7,"100,000",Free,0.0,2018-08-06,5
EC music dictionary,1,2.2,500,Paid,1.99,2014-12-29,2.1
Barry EC,8,3.8,"1,000",Free,0.0,2017-12-18,1.278.0037
Walk Freely (Ec Shlire),28,2.3,"1,000",Free,0.0,2017-11-13,1.1.3
EC Apps List,216,1.6,100,Free,0.0,2015-02-12,1.3
Victoria EC,16,3.8,500,Free,0.0,2018-03-30,1.283.0037
EC Designer 2.0,627,12,50,Free,0.0,2018-07-09,0.0.44
Kiamichi EC,47,3.9,"1,000",Free,0.0,2018-02-23,1.283.0037
HOLSTON EC,633,4.2,"1,000",Free,0.0,2018-01-23,1.278.0037
Marítimo EC,1611,5.3,10,Free,0.0,2018-02-14,1.9.8
EF Utilities,20,3.6,5,Free,0.0,2018-06-07,1.1.0
EG Movi,14,7.4,"1,000",Free,0.0,2017-05-12,0.9.1
Energenie EG-PM1W Setup Wizard,62,523k,"1,000",Free,0.0,2014-10-10,1.8 (2014-10-10 11:10:51 +0400)
qEG APP / Química EG SRL,2,118k,10,Free,0.0,2018-07-24,1
VITEK EH DVR Viewer (Pro),5,3.3,"10,000",Free,0.0,2013-10-11,1.2.10
EH kontrollrakendus,0,2.3,"5,000",Free,0.0,2017-10-10,3.1.8
Ei Electronics AudioLINK,7,1.8,"10,000",Free,0.0,2017-10-19,2.3.1
Code on the egg,7,784k,"10,000",Free,0.0,2017-04-10,1.15
EI Calculator,1,1.5,100,Free,0.0,2016-05-23,1.3
Verdant EI,0,13,50,Free,0.0,2017-11-06,1.1.4
ei Calc,40,19,10,Free,0.0,2015-10-12,1.2.2
Painel EJ SSH - INTERNET GRÁTIS,17,13,50,Free,0.0,2018-07-30,5.1
Alex Fuel Calculator for EK,78,3.3,500,Free,0.0,2018-06-15,1.8
Sanu Ek Pal Chain - Raid,43,2.6,500,Free,0.0,2018-05-12,2
SIM Card Info,59,1.9,"1,000,000",Free,0.0,2018-05-25,5.3.9
The translator,146,4.1,"1,000,000",Free,0.0,2017-08-13,2.0.4
Trazado de tuberia El Tubero,8,4.4,"10,000",Paid,1.97,2015-03-29,4.1
ai.type keyboard Plus + Emoji,2,35,"100,000",Paid,4.49,2018-07-24,Paid-9.4.1.3
Bluetooth Pair,19,2.7,"1,000,000",Free,0.0,2018-08-04,2.5
ep-liggare - Elektronisk personalliggare,1,21,100,Free,0.0,2018-06-26,1.1.0
Tester EP,4234,4.8,100,Free,0.0,2018-05-15,3
EP Kalkulator el. energije,23805,1.5,100,Free,0.0,2015-02-20,4
ES App Locker,313,3.4,"1,000,000",Free,0.0,2017-08-16,1.1.8.2
ES Dark Theme for free,57076,364k,"1,000,000",Free,0.0,2017-08-22,2.0.7
ES Holo Theme,24175,1.7,"500,000",Free,0.0,2016-02-02,2.0.4
"ES File Explorer & Manager, Locker Xplorer 2018",1960,3.0,"1,000",Free,0.0,2018-03-17,1.2
ES Summer Chill Theme for Free,0,387k,"100,000",Free,0.0,2017-08-24,2.0.7
OpenGL ES Extensions - The OpenGL Utility,9,2.0,"50,000",Free,0.0,2018-05-06,5.0.5
File Ex - ES File Explorer,13,5.0,"1,000",Free,0.0,2017-12-27,1.1.6
OpenGL ES CapsViewer,32207,375k,"10,000",Free,0.0,2018-04-01,0.6
OpenGL-ES Info,278,626k,"10,000",Free,0.0,2013-08-08,1.4
Dr. ES PV Calculator,7851,11,500,Free,0.0,2018-03-11,3.4.7.2.16
ES File Explorer & File Manager 2018,20865,2.9,"5,000",Free,0.0,2018-03-17,1.1
HTC Sense Input - ES,11449,6.5,"1,000,000",Free,0.0,2015-10-30,1.0.612919
2019 Tricks Es File Explores,11,2.0,"1,000",Free,0.0,2016-03-16,1
File Manager by Xiaomi: release file storage space,513,15,"10,000,000",Free,0.0,2018-07-11,V1-180703
Schengen/EU App,78,11,"1,000",Free,0.0,2018-02-27,1
HondaLink EV,19,41,"10,000",Free,0.0,2018-06-20,3.8
EV Finder,24,23,"1,000",Free,0.0,2017-02-07,2.7
Texas Hold'em EV Calculator,3509,1.3,"1,000",Free,0.0,2015-11-08,1
EV Calculator,4,19,"1,000",Free,0.0,2018-07-05,1.2
EW Widgets for Zooper,337532,1.9,100,Free,0.0,2016-12-03,1.0.2
EdiRange,24,1.8,"100,000",Free,0.0,2017-07-05,1.11
Advanced EX for MITSUBISHI,29,141k,"1,000",Paid,4.99,2015-08-21,1.1
Advanced EX for KIA,6,160k,"5,000",Paid,4.99,2015-03-14,1.4
Advanced EX for NISSAN,85,144k,"5,000",Paid,4.99,2015-03-14,1.3
Advanced EX for FIAT,0,141k,"5,000",Paid,4.99,2015-03-05,1.6
Advanced EX for RENAULT,5,143k,"5,000",Paid,4.99,2015-03-14,1.1
Papyrus Ex,1,190k,"100,000",Free,0.0,2012-06-27,2.3.3
Volume Control Ex,736,2.5,100,Paid,1.49,2018-07-30,1.6.2
Fuel Calculator for EY,168,2.7,"1,000",Free,0.0,2018-06-15,1.11
Hey That's Pretty Good!,33,10,"10,000",Free,0.0,2016-07-29,4.2.0
EZ Cleaner - Booster Optimizer,257,2.8,"500,000",Free,0.0,2018-01-08,1.3.1
EZ-GUI Ground Station,138,29,"50,000",Free,0.0,2017-08-10,4.5
E-Z App™ Train Control,130,46,"1,000",Free,0.0,2016-12-06,1
EZ App Installer,1092,1.4,"100,000",Free,0.0,2017-07-22,1.4.13
EZ Pass,5,228k,"5,000",Free,0.0,2016-09-10,1.3
EZ-VPNGate,32,12,"5,000",Free,0.0,2017-08-21,1.0.7
EZ LED,19877,2.1,"1,000",Free,0.0,2017-09-05,1.1
EZ Screenshot,222,1.4,"5,000",Free,0.0,2017-09-12,1.1.4
EZ Utilities Extension,6801,473k,"5,000",Free,0.0,2016-05-05,9
HTC Sense Input - FA,3696,1.6,"100,000",Free,0.0,2015-11-09,1.0.606863
Farsi Keyboard,33,1.3,"1,000,000",Free,0.0,2018-04-10,4.7
Authy 2-Factor Authentication,533,6.3,"1,000,000",Free,0.0,2018-07-30,23.2.7
Flash Light on Call & SMS,15,3.2,"1,000,000",Free,0.0,2018-04-24,1.2.3
Mini for fb lite,36,1.1,"100,000",Free,0.0,2018-05-24,1
Video Downloader For FB: Save FB Videos 2018,19,3.6,"50,000",Free,0.0,2018-08-08,1.1.9
Video Download For FB,55,1.6,"100,000",Free,0.0,2017-07-14,1
Video Downloader for FB,33,3.0,"5,000",Free,0.0,2018-08-01,1.0.1
Download Facebook Photo Albums,7,2.5,"100,000",Free,0.0,2017-06-02,2.4
FD Shift Calendar Widget,1420,73k,"100,000",Free,0.0,2011-03-16,1.2.4
FD CANNECT,9716,75,1,Free,0.0,2018-07-31,3
FE Connect,15070,4.5,"5,000",Free,0.0,2017-09-14,2.3.0
FE IP,25438,12,"1,000",Free,0.0,2017-10-27,1.51
FE Connect Fhoton,710,1.8,100,Free,0.0,2017-11-28,1.1
FG On-The-Go,434,25,"1,000",Free,0.0,2018-06-29,2.01.0.2
FG Finder,444,17,"10,000",Free,0.0,2018-07-16,2.1.0
FH CODE,53,3.6,100,Free,0.0,2018-02-26,FH CODE 1.0
My Truck,3840,8.2,"10,000",Free,0.0,2017-03-15,1.0.6
FiSwitch,981,2.0,"10,000",Paid,1.99,2018-07-24,5.2
Signal Info,1,3.5,"10,000",Free,0.0,2017-12-19,0.11
Signal Spy - Monitor Signal Strength & Data Usage,24,8.5,"100,000",Free,0.0,2017-12-31,1.9.9.5
LG Hi-Fi Plus Manager,3,3.4,"10,000",Free,0.0,2016-09-06,5.0.6
[root] Pry-Fi,0,72k,"500,000",Free,0.0,2014-02-02,1.2
WiFi Monitor Pro - analyzer of Wi-Fi networks,55,2.4,"1,000",Paid,2.99,2018-07-05,1.9
Wi-Fi Rabbit Unlock Key,154,26k,"5,000",Paid,1.0,2011-06-26,1.0.0
Wi-Fi settings shortcut,13,29k,"50,000",Free,0.0,2013-12-13,1.4
Wi-Fi Master,247,5.8,"500,000",Free,0.0,2018-07-24,1.2.1
Wi-Fi Visualizer,615,2.6,"50,000",Free,0.0,2017-05-17,0.0.9
HD Wallpaper - Toyota FJ Cruiser,424,6.2,100,Free,0.0,2017-11-10,1
FJ WiFi HDD,875,2.4,"5,000",Free,0.0,2017-10-31,1.0.5
FJ-link,154,20,10,Free,0.0,2018-01-03,1.1.2
FJ Toolkit,6736,2.5,100,Paid,1.49,2015-12-21,14
Kernel Manager for Franco Kernel ✨,85,10,"100,000",Paid,3.49,2018-08-03,3.2.5
FK Crvena Zvezda Izzy,142,15,"50,000",Free,0.0,2016-11-14,1.2
Florida 511,479,9.2,"50,000",Free,0.0,2017-08-14,1.0.18
Lottery Ticket Checker - Florida Results & Lotto,3673,41,500,Free,0.0,2017-12-12,1
Calculator Fn,132,3.6,500,Free,0.0,2015-11-12,1.4
Fo File Manager,2,364k,"100,000",Free,0.0,2015-12-31,1.8.8
Fon WiFi App – WiFi Connect,40,16,"50,000",Free,0.0,2018-07-26,2.2.4
MOD-MASTER for Minecraft PE (Pocket Edition) Free,1,8.1,"10,000,000",Free,0.0,2018-08-02,3.3.0
Draw with FP sDraw,1,467k,"100,000",Free,0.0,2017-12-16,6.6
Fingerprint Quick Action,12700,1.7,"1,000,000",Free,0.0,2018-07-22,0.15.2
FP Opgaver,1456,61,"1,000",Free,0.0,2018-05-31,1.9
Finger Scanner Gestures,148,3.3,"100,000",Free,0.0,2017-07-30,1.2.4
FreedomPop Friends for Free Data,3,2.5,"5,000",Free,0.0,2018-07-24,2017.07.24
Fisher-Price® Smart Connect™,9,72,"50,000",Free,0.0,2018-02-23,2.4.1
Fingerprint Lock Screen Prank,1916,4.3,"1,000,000",Free,0.0,2017-12-09,5
FP NFC Rewrite,222,67k,"1,000",Free,0.0,2016-01-29,1.1
FreedomPop Diagnostics,271908,7.0,"100,000",Free,0.0,2017-07-17,1.03.123.0713
ChopAssistant,3268,2.8,"50,000",Free,0.0,2017-02-28,1.6
Reindeer VPN - Proxy VPN,8484,4.0,"100,000",Free,0.0,2018-05-10,1.74
Inf VPN - Global Proxy & Unlimited Free WIFI VPN,9,7.8,"1,000,000",Free,0.0,2018-07-26,1.9.734
FR Roster,2531,12,"5,000",Free,0.0,2018-07-30,6.04
My FR App,58,4.2,100,Free,0.0,2018-04-09,1.283.0037
HTC Sense Input - FR,422,8.0,"100,000",Free,0.0,2015-10-30,1.0.612928
British Airways,885,51,"1,000,000",Free,0.0,2018-07-24,4.2
Fly Delta,25740,46,"5,000,000",Free,0.0,2018-07-31,4.13.2
Hostelworld: Hostels & Cheap Hotels Travel App,136626,28,"1,000,000",Free,0.0,2018-07-16,6.7.1
Hostelworld: Hostels & Cheap Hotels Travel App,27560,28,"1,000,000",Free,0.0,2018-07-16,6.7.1
"KAYAK Flights, Hotels & Cars",17878,19,"10,000,000",Free,0.0,2018-07-31,Varies with device
Skyscanner,192641,29,"10,000,000",Free,0.0,2018-08-06,5.48
Skyscanner,193364,29,"10,000,000",Free,0.0,2018-08-06,5.48
Southwest Airlines,48930,8.3,"5,000,000",Free,0.0,2018-07-11,5.6.1
The Emirates App,48930,55,"1,000,000",Free,0.0,2018-08-06,4.7.1
The Emirates App,48930,55,"1,000,000",Free,0.0,2018-08-06,4.7.1
United Airlines,22776,80,"5,000,000",Free,0.0,2018-07-20,2.1.56
"AT&T Navigator: Maps, Traffic",30447,14,"10,000,000",Free,0.0,2016-12-06,5.10.6.2.8466393
Allegiant,6012,21,"1,000,000",Free,0.0,2018-07-12,5.16.1
Amtrak,26871,28,"1,000,000",Free,0.0,2018-07-15,3.1.3
JAL (Domestic and international flights),33782,27,"1,000,000",Free,0.0,2018-05-07,4.4.7
VZ Navigator for Tablets,32862,39,"500,000",Free,0.0,2018-01-22,10.7.8.111
VZ Navigator for Galaxy S4,98585,39,"5,000,000",Free,0.0,2018-01-22,10.7.8.111
MAIN,459851,51,"1,000,000",Free,0.0,2018-08-06,4.1.21
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",5572,86,"1,000,000",Free,0.0,2018-08-03,3.4.5
"Yatra - Flights, Hotels, Bus, Trains & Cabs",285,26,"10,000,000",Free,0.0,2018-08-05,13.0.16
